ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,GroupID
10820,2019-01-01 11:20:20,2019-01-01 11:25:23,20190101,,-100,11,217000000027,611000000795,2,,,,,32.0,0.0,1.1,9.3e-05,10,SW.JS.021.001,49
11009,2019-01-01 11:25:20,2019-01-01 11:30:31,20190101,,-100,11,217000000027,611000000666,1,0.0,0.0,0.0,0.0,23.3,1.9,44.3,0.003649,10,SW.JS.021.001,50
11069,2019-01-01 11:25:20,2019-01-01 11:30:31,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.2,0.1,5.6,0.000465,10,SW.JS.021.001,50
11070,2019-01-01 11:25:20,2019-01-01 11:30:31,20190101,,-100,11,217000000027,611000000838,2,,,,,32.5,0.1,6.1,0.000509,10,SW.JS.021.001,50
11147,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,19.0,1.9,36.8,0.003169,10,SW.JS.021.001,51
11183,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.4,0.8,31.9,0.002703,10,SW.JS.021.001,51
11289,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.1,3.7,0.000314,10,SW.JS.021.001,51
11403,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,25.5,0.9,25.4,0.002076,10,SW.JS.021.001,52
11463,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,1.7,0.000148,10,SW.JS.021.001,52
11623,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,27.2,0.6,18.5,0.001521,10,SW.JS.021.001,53
11729,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.1,7.1,0.000607,10,SW.JS.021.001,53
11730,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000838,2,,,,,32.3,0.2,8.4,0.000714,10,SW.JS.021.001,53
11920,2019-01-01 11:45:20,2019-01-01 11:50:56,20190101,,-100,11,217000000027,611000000795,2,,,,,31.5,0.0,1.5,0.000127,10,SW.JS.021.001,54
11949,2019-01-01 11:45:20,2019-01-01 11:50:56,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.5,0.1,6.0,0.000494,10,SW.JS.021.001,54
11950,2019-01-01 11:45:20,2019-01-01 11:50:56,20190101,,-100,11,217000000027,611000000838,2,,,,,32.5,0.2,6.7,0.000551,10,SW.JS.021.001,54
12071,2019-01-01 11:50:20,2019-01-01 11:56:03,20190101,,-100,11,217000000027,611000000606,1,0.0,0.0,0.0,0.0,17.6,3.2,56.9,0.004731,10,SW.JS.021.001,55
12123,2019-01-01 11:50:20,2019-01-01 11:56:03,20190101,,-100,11,217000000027,611000000734,1,0.0,0.0,0.0,0.0,36.0,0.0,2.7,0.0002299999999999,10,SW.JS.021.001,55
12124,2019-01-01 11:50:20,2019-01-01 11:56:03,20190101,,-100,11,217000000027,611000000734,2,,,,,31.7,0.0,2.6,0.000225,10,SW.JS.021.001,55
12259,2019-01-01 11:55:20,2019-01-01 12:01:10,20190101,,-100,11,217000000027,611000000555,1,0.0,0.0,0.0,0.0,17.5,3.1,54.5,0.004518,10,SW.JS.021.001,56
12389,2019-01-01 11:55:20,2019-01-01 12:01:10,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.5,0.1,3.8,0.00031,10,SW.JS.021.001,56
12390,2019-01-01 11:55:20,2019-01-01 12:01:10,20190101,,-100,11,217000000027,611000000838,2,,,,,32.8,0.1,4.0,0.000324,10,SW.JS.021.001,56
12467,2019-01-01 12:00:20,2019-01-01 12:06:17,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,31.2,1.3,41.7,0.00357,10,SW.JS.021.001,57
12609,2019-01-01 12:00:20,2019-01-01 12:06:17,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.1,0.0,3.3,0.000285,10,SW.JS.021.001,57
12610,2019-01-01 12:00:20,2019-01-01 12:06:17,20190101,,-100,12,217000000027,611000000838,2,,,,,32.2,0.1,3.8,0.00033,10,SW.JS.021.001,57
12687,2019-01-01 12:05:20,2019-01-01 12:11:23,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,25.2,1.3,32.8,0.002673,10,SW.JS.021.001,58
12803,2019-01-01 12:05:20,2019-01-01 12:11:23,20190101,,-100,12,217000000027,611000000798,1,0.0,0.0,0.0,0.0,24.5,1.5,39.1,0.003133,10,SW.JS.021.001,58
12829,2019-01-01 12:05:20,2019-01-01 12:11:23,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.0,0.1,7.1,0.000576,10,SW.JS.021.001,58
12881,2019-01-01 12:10:20,2019-01-01 12:16:31,20190101,,-100,12,217000000027,611000000430,1,0.0,0.0,0.0,0.0,20.8,1.7,36.0,0.003046,10,SW.JS.021.001,59
13060,2019-01-01 12:10:20,2019-01-01 12:16:31,20190101,,-100,12,217000000027,611000000439,2,,,,,30.9,0.0,0.3,3.3e-05,10,SW.JS.021.001,59
13049,2019-01-01 12:10:20,2019-01-01 12:16:31,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.3,0.2,7.4,0.000625,10,SW.JS.021.001,59
13127,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,35.9,0.9,33.9,0.002773,10,SW.JS.021.001,60
13163,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,22.4,0.8,20.0,0.001622,10,SW.JS.021.001,60
13269,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.1,6.0,0.000499,10,SW.JS.021.001,60
13443,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,36.0,0.0,1.0,9.3e-05,10,SW.JS.021.001,61
13489,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.2,7.7,0.000668,10,SW.JS.021.001,61
13490,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000838,2,,,,,32.7,0.2,8.7,0.0007509999999999,10,SW.JS.021.001,61
13579,2019-01-01 12:25:20,2019-01-01 12:31:51,20190101,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,13.4,3.0,40.7,0.003352,10,SW.JS.021.001,62
13709,2019-01-01 12:25:20,2019-01-01 12:31:51,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.3,0.2,7.7,0.000649,10,SW.JS.021.001,62
13710,2019-01-01 12:25:20,2019-01-01 12:31:51,20190101,,-100,12,217000000027,611000000838,2,,,,,32.3,0.2,8.9,0.000748,10,SW.JS.021.001,62
13903,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000798,1,0.0,0.0,0.0,0.0,24.2,2.0,50.0,0.004128,10,SW.JS.021.001,63
13929,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.3,0.1,5.1,0.000423,10,SW.JS.021.001,63
13930,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000838,2,,,,,32.3,0.1,5.7,0.000473,10,SW.JS.021.001,63
14007,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,20.5,1.7,36.6,0.002999,10,SW.JS.021.001,64
14149,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.2,0.1,6.6,0.00055,10,SW.JS.021.001,64
14150,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000838,2,,,,,33.5,0.2,7.5,0.000619,10,SW.JS.021.001,64
14339,2019-01-01 12:40:20,2019-01-01 12:47:12,20190101,,-100,12,217000000027,611000000795,1,0.0,0.0,0.0,0.0,36.0,0.0,1.9,0.000165,10,SW.JS.021.001,65
14369,2019-01-01 12:40:20,2019-01-01 12:47:12,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.2,9.5,0.000815,10,SW.JS.021.001,65
14370,2019-01-01 12:40:20,2019-01-01 12:47:12,20190101,,-100,12,217000000027,611000000838,2,,,,,32.3,0.3,10.7,0.000914,10,SW.JS.021.001,65
14543,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,1.0,8.9e-05,10,SW.JS.021.001,66
14589,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,27.6,0.2,7.0,0.000571,10,SW.JS.021.001,66
14590,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000838,2,,,,,32.5,0.2,8.2,0.000667,10,SW.JS.021.001,66
14703,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,25.7,1.3,35.7,0.0028989999999999,10,SW.JS.021.001,67
14809,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.2,10.9,0.000898,10,SW.JS.021.001,67
14810,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000838,2,,,,,32.5,0.3,12.2,0.001003,10,SW.JS.021.001,67
14931,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000606,1,0.0,0.0,0.0,0.0,22.8,2.4,55.7,0.004767,10,SW.JS.021.001,68
15029,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.3,13.4,0.001148,10,SW.JS.021.001,68
15030,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000838,2,,,,,32.7,0.4,15.3,0.001313,10,SW.JS.021.001,68
15081,2019-01-01 13:00:20,2019-01-01 13:07:42,20190101,,-100,13,217000000027,611000000430,1,0.0,0.0,0.0,0.0,14.9,3.5,52.3,0.0042439999999999,10,SW.JS.021.001,69
15107,2019-01-01 13:00:20,2019-01-01 13:07:42,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.0,0.9,35.6,0.002925,10,SW.JS.021.001,69
15239,2019-01-01 13:00:20,2019-01-01 13:07:42,20190101,,-100,13,217000000027,611000000818,1,0.0,0.0,0.0,0.0,23.1,2.3,55.0,0.004545,10,SW.JS.021.001,69
15265,2019-01-01 13:05:20,2019-01-01 13:12:49,20190101,,-100,13,217000000027,611000000339,1,0.0,0.0,0.0,0.0,22.8,2.4,55.1,0.004579,10,SW.JS.021.001,70
15423,2019-01-01 13:05:20,2019-01-01 13:12:49,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,0.3,3e-05,10,SW.JS.021.001,70
15424,2019-01-01 13:05:20,2019-01-01 13:12:49,20190101,,-100,13,217000000027,611000000734,2,,,,,32.2,0.0,0.3,2.7e-05,10,SW.JS.021.001,70
15583,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,21.9,1.7,38.6,0.003234,10,SW.JS.021.001,71
15643,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.6,0.0,0.3,2.7e-05,10,SW.JS.021.001,71
15644,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000734,2,,,,,31.4,0.0,0.2,2.3e-05,10,SW.JS.021.001,71
15863,2019-01-01 13:15:20,2019-01-01 13:23:03,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.7,0.0,1.1,9.6e-05,10,SW.JS.021.001,72
15864,2019-01-01 13:15:20,2019-01-01 13:23:03,20190101,,-100,13,217000000027,611000000734,2,,,,,31.7,0.0,1.0,9e-05,10,SW.JS.021.001,72
15879,2019-01-01 13:15:20,2019-01-01 13:23:03,20190101,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,35.9,0.0,3.2,0.000275,10,SW.JS.021.001,72
15987,2019-01-01 13:20:20,2019-01-01 13:28:10,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,26.1,1.5,40.8,0.003385,10,SW.JS.021.001,73
16023,2019-01-01 13:20:20,2019-01-01 13:28:10,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,22.2,0.1,3.6,0.000302,10,SW.JS.021.001,73
16129,2019-01-01 13:20:20,2019-01-01 13:28:10,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.5,0.2,10.8,0.000865,10,SW.JS.021.001,73
16304,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000734,2,,,,,31.7,0.0,1.5,0.0001409999999999,10,SW.JS.021.001,74
16349,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.4,15.5,0.001467,10,SW.JS.021.001,74
16350,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000838,2,,,,,32.5,0.5,17.8,0.001689,10,SW.JS.021.001,74
16523,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,36.0,0.0,0.1,8e-06,10,SW.JS.021.001,75
16524,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000734,2,,,,,31.5,0.0,0.0,7.000000000000001e-06,10,SW.JS.021.001,75
16569,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.5,0.4,17.0,0.001286,10,SW.JS.021.001,75
16743,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.8,0.0,0.6,5.8e-05,10,SW.JS.021.001,76
16744,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000734,2,,,,,31.4,0.0,0.7,5.9e-05,10,SW.JS.021.001,76
16789,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,26.5,0.7,20.2,0.001694,10,SW.JS.021.001,76
16963,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,19.0,0.0,0.3,2.7e-05,10,SW.JS.021.001,77
16979,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,35.9,0.0,3.1,0.000249,10,SW.JS.021.001,77
17009,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.3,0.3,13.5,0.001084,10,SW.JS.021.001,77
17099,2019-01-01 13:45:20,2019-01-01 13:53:48,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.1,0.9,32.9,0.0027949999999999,10,SW.JS.021.001,78
17213,2019-01-01 13:45:20,2019-01-01 13:53:48,20190101,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.9,0.4,15.9,0.001433,10,SW.JS.021.001,78
17214,2019-01-01 13:45:20,2019-01-01 13:53:48,20190101,,-100,13,217000000027,611000000815,2,,,,,31.0,0.6,19.2,0.0017239999999999,10,SW.JS.021.001,78
17305,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,21.8,1.6,36.2,0.00316,10,SW.JS.021.001,79
17317,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.1,0.9,34.3,0.003085,10,SW.JS.021.001,79
17421,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000798,1,0.0,0.0,0.0,0.0,24.0,1.8,45.1,0.0040219999999999,10,SW.JS.021.001,79
17463,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000339,1,0.0,0.0,0.0,0.0,20.1,2.0,40.5,0.003346,10,SW.JS.021.001,80
17537,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.0,0.8,31.9,0.0024579999999999,10,SW.JS.021.001,80
17667,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.1,0.2,7.6,0.000582,10,SW.JS.021.001,80
17737,2019-01-01 14:00:20,2019-01-01 14:04:17,20190101,,-100,14,217000000027,611000000474,1,0.0,0.0,0.0,0.0,23.2,1.8,42.8,0.003653,10,SW.JS.021.001,81
17757,2019-01-01 14:00:20,2019-01-01 14:04:17,20190101,,-100,14,217000000027,611000000555,1,0.0,0.0,0.0,0.0,14.4,2.1,30.7,0.002596,10,SW.JS.021.001,81
17887,2019-01-01 14:00:20,2019-01-01 14:04:17,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.0,0.2,9.2,0.000778,10,SW.JS.021.001,81
17977,2019-01-01 14:05:20,2019-01-01 14:09:26,20190101,,-100,14,217000000027,611000000555,1,0.0,0.0,0.0,0.0,29.3,1.0,30.5,0.0024879999999999,10,SW.JS.021.001,82
18093,2019-01-01 14:05:20,2019-01-01 14:09:26,20190101,,-100,14,217000000027,611000000815,1,0.0,0.0,0.0,0.0,30.7,0.3,11.3,0.000897,10,SW.JS.021.001,82
18107,2019-01-01 14:05:20,2019-01-01 14:09:26,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.0,0.1,6.8,0.000543,10,SW.JS.021.001,82
18123,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000339,1,0.0,0.0,0.0,0.0,36.1,0.7,27.0,0.002273,10,SW.JS.021.001,83
18267,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000666,1,0.0,0.0,0.0,0.0,24.1,1.7,41.3,0.003614,10,SW.JS.021.001,83
18327,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.2,0.1,6.2,0.000554,10,SW.JS.021.001,83
18441,2019-01-01 14:15:20,2019-01-01 14:19:41,20190101,,-100,14,217000000027,611000000593,1,0.0,0.0,0.0,0.0,26.2,0.6,17.9,0.001507,10,SW.JS.021.001,84
18449,2019-01-01 14:15:20,2019-01-01 14:19:41,20190101,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,24.0,1.9,46.5,0.003817,10,SW.JS.021.001,84
18547,2019-01-01 14:15:20,2019-01-01 14:19:41,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.0,0.2,8.2,0.000681,10,SW.JS.021.001,84
18669,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,22.3,1.9,43.5,0.003578,10,SW.JS.021.001,85
18721,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.6,0.0,0.2,1.8e-05,10,SW.JS.021.001,85
18722,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000734,2,,,,,31.7,0.0,0.2,1.6e-05,10,SW.JS.021.001,85
18931,2019-01-01 14:25:20,2019-01-01 14:30:00,20190101,,-100,14,217000000027,611000000726,1,0.0,0.0,0.0,0.0,25.0,1.8,45.5,0.003754,10,SW.JS.021.001,86
18941,2019-01-01 14:25:20,2019-01-01 14:30:00,20190101,,-100,14,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.6,0.0,0.3,2.6e-05,10,SW.JS.021.001,86
18942,2019-01-01 14:25:20,2019-01-01 14:30:00,20190101,,-100,14,217000000027,611000000734,2,,,,,31.2,0.0,0.3,2.9e-05,10,SW.JS.021.001,86
19217,2019-01-01 14:30:20,2019-01-01 14:35:09,20190101,,-100,14,217000000027,611000000439,1,0.0,0.0,0.0,0.0,35.4,0.5,20.6,0.001831,10,SW.JS.021.001,87
19066,2019-01-01 14:30:20,2019-01-01 14:35:09,20190101,,-100,14,217000000027,611000000487,2,,,,,31.4,0.1,5.0,0.0004269999999999,10,SW.JS.021.001,87
19078,2019-01-01 14:30:20,2019-01-01 14:35:09,20190101,,-100,14,217000000027,611000000555,2,,,,,21.5,0.0,0.1,9e-06,10,SW.JS.021.001,87
19438,2019-01-01 14:35:20,2019-01-01 14:40:18,20190101,,-100,14,217000000027,611000000439,2,,,,,20.4,0.0,0.0,5e-06,10,SW.JS.021.001,88
19279,2019-01-01 14:35:20,2019-01-01 14:40:18,20190101,,-100,14,217000000027,611000000475,1,0.0,0.0,0.0,0.0,17.0,1.7,29.9,0.002417,10,SW.JS.021.001,88
19413,2019-01-01 14:35:20,2019-01-01 14:40:18,20190101,,-100,14,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.7,0.6,22.5,0.001819,10,SW.JS.021.001,88
19519,2019-01-01 14:40:20,2019-01-01 14:45:25,20190101,,-100,14,217000000027,611000000556,1,0.0,0.0,0.0,0.0,35.9,0.0,0.7,6.500000000000001e-05,10,SW.JS.021.001,89
19520,2019-01-01 14:40:20,2019-01-01 14:45:25,20190101,,-100,14,217000000027,611000000556,2,,,,,32.3,0.0,0.8,7.5e-05,10,SW.JS.021.001,89
19543,2019-01-01 14:40:20,2019-01-01 14:45:25,20190101,,-100,14,217000000027,611000000594,1,0.0,0.0,0.0,0.0,26.9,1.4,37.8,0.003182,10,SW.JS.021.001,89
19737,2019-01-01 14:45:20,2019-01-01 14:50:34,20190101,,-100,14,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.8,1.1,43.2,0.003581,10,SW.JS.021.001,90
19755,2019-01-01 14:45:20,2019-01-01 14:50:34,20190101,,-100,14,217000000027,611000000589,1,0.0,0.0,0.0,0.0,18.6,3.4,65.0,0.005458,10,SW.JS.021.001,90
19867,2019-01-01 14:45:20,2019-01-01 14:50:34,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,20.7,3.5,74.1,0.00628,10,SW.JS.021.001,90
20098,2019-01-01 14:50:20,2019-01-01 14:55:42,20190101,,-100,14,217000000027,611000000439,2,,,,,27.3,0.4,12.2,0.000998,10,SW.JS.021.001,91
20087,2019-01-01 14:50:20,2019-01-01 14:55:42,20190101,,-100,14,217000000027,611000000838,1,0.0,0.0,0.0,0.0,35.2,0.3,10.6,0.0008699999999999,10,SW.JS.021.001,91
20088,2019-01-01 14:50:20,2019-01-01 14:55:42,20190101,,-100,14,217000000027,611000000838,2,,,,,33.1,0.3,12.3,0.001006,10,SW.JS.021.001,91
20135,2019-01-01 14:55:20,2019-01-01 15:00:51,20190101,,-100,14,217000000027,611000000421,1,0.0,0.0,0.0,0.0,23.5,0.3,8.5,0.000707,10,SW.JS.021.001,92
20139,2019-01-01 14:55:20,2019-01-01 15:00:51,20190101,,-100,14,217000000027,611000000430,1,0.0,0.0,0.0,0.0,23.0,0.7,17.1,0.001406,10,SW.JS.021.001,92
20178,2019-01-01 14:55:20,2019-01-01 15:00:51,20190101,,-100,14,217000000027,611000000555,2,,,,,27.0,0.0,0.3,3.2e-05,10,SW.JS.021.001,92
20538,2019-01-01 15:00:20,2019-01-01 15:06:00,20190101,,-100,15,217000000027,611000000439,2,,,,,24.9,0.0,0.0,8e-06,10,SW.JS.021.001,93
20513,2019-01-01 15:00:20,2019-01-01 15:06:00,20190101,,-100,15,217000000027,611000000815,1,0.0,0.0,0.0,0.0,35.6,0.3,13.3,0.001099,10,SW.JS.021.001,93
20514,2019-01-01 15:00:20,2019-01-01 15:06:00,20190101,,-100,15,217000000027,611000000815,2,,,,,31.4,0.4,13.7,0.001133,10,SW.JS.021.001,93
20758,2019-01-01 15:05:20,2019-01-01 15:11:09,20190101,,-100,15,217000000027,611000000439,2,,,,,24.4,0.0,0.1,1.1e-05,10,SW.JS.021.001,94
20630,2019-01-01 15:05:20,2019-01-01 15:11:09,20190101,,-100,15,217000000027,611000000575,2,,,,,21.4,0.7,15.6,0.001454,10,SW.JS.021.001,94
20734,2019-01-01 15:05:20,2019-01-01 15:11:09,20190101,,-100,15,217000000027,611000000815,2,,,,,28.5,0.0,1.9,0.000164,10,SW.JS.021.001,94
20817,2019-01-01 15:10:20,2019-01-01 15:16:17,20190101,,-100,15,217000000027,611000000474,1,0.0,0.0,0.0,0.0,35.7,0.5,18.0,0.0015119999999999,10,SW.JS.021.001,95
20818,2019-01-01 15:10:20,2019-01-01 15:16:17,20190101,,-100,15,217000000027,611000000474,2,,,,,32.2,0.5,18.8,0.0015789999999999,10,SW.JS.021.001,95
20957,2019-01-01 15:10:20,2019-01-01 15:16:17,20190101,,-100,15,217000000027,611000000818,1,0.0,0.0,0.0,0.0,19.2,1.3,25.4,0.002165,10,SW.JS.021.001,95
20997,2019-01-01 15:15:20,2019-01-01 15:21:26,20190101,,-100,15,217000000027,611000000363,1,0.0,0.0,0.0,0.0,21.8,1.4,32.4,0.002698,10,SW.JS.021.001,96
21058,2019-01-01 15:15:20,2019-01-01 15:21:26,20190101,,-100,15,217000000027,611000000555,2,,,,,19.8,0.0,0.0,6e-06,10,SW.JS.021.001,96
21177,2019-01-01 15:15:20,2019-01-01 15:21:26,20190101,,-100,15,217000000027,611000000818,1,0.0,0.0,0.0,0.0,20.9,1.2,27.1,0.002253,10,SW.JS.021.001,96
21217,2019-01-01 15:20:20,2019-01-01 15:26:36,20190101,,-100,15,217000000027,611000000363,1,0.0,0.0,0.0,0.0,27.5,0.6,16.5,0.001373,10,SW.JS.021.001,97
21278,2019-01-01 15:20:20,2019-01-01 15:26:36,20190101,,-100,15,217000000027,611000000555,2,,,,,26.1,0.0,0.0,8e-06,10,SW.JS.021.001,97
21397,2019-01-01 15:20:20,2019-01-01 15:26:36,20190101,,-100,15,217000000027,611000000818,1,0.0,0.0,0.0,0.0,23.6,1.0,24.2,0.001989,10,SW.JS.021.001,97
