ID,ECU_SEND_LOCALTIME,EMA_RECEIVE_LOCALTIME,REV1,REV3,ENCLOSURE_TEMP,HOUR_SUB,ECU_NO,OPT_NO,CHANNEL,OUTPUT_VOLTAGE,OUTPUT_CURRENT,OUTPUT_POWER,OUTPUT_ENERGY,INPUT_VOLTAGE,INPUT_CURRENT,INPUT_POWER,INPUT_ENERGY,TYPE,project_id,Cluster,GroupID
10189,2019-01-01 11:05:20,2019-01-01 11:10:04,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.6,0.9,35.1,0.002803,10,SW.JS.021.001,-1,46
10190,2019-01-01 11:05:20,2019-01-01 11:10:04,20190101,,-100,11,217000000027,611000000838,2,,,,,32.5,1.3,44.7,0.003563,10,SW.JS.021.001,-1,46
10198,2019-01-01 11:05:20,2019-01-01 11:10:04,20190101,,-100,11,217000000027,611000000845,2,,,,,26.2,1.8,47.3,0.0037869999999999,10,SW.JS.021.001,-1,46
10327,2019-01-01 11:10:20,2019-01-01 11:15:11,20190101,,-100,11,217000000027,611000000633,1,0.0,0.0,0.0,0.0,36.1,1.4,52.0,0.004526,10,SW.JS.021.001,-1,47
10350,2019-01-01 11:10:20,2019-01-01 11:15:11,20190101,,-100,11,217000000027,611000000666,2,,,,,25.2,1.7,45.3,0.003968,10,SW.JS.021.001,-1,47
10487,2019-01-01 11:15:20,2019-01-01 11:20:18,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.0,1.0,38.1,0.003165,10,SW.JS.021.001,-1,48
10531,2019-01-01 11:15:20,2019-01-01 11:20:18,20190101,,-100,11,217000000027,611000000606,1,0.0,0.0,0.0,0.0,24.0,2.0,48.5,0.004059,10,SW.JS.021.001,-1,48
10707,2019-01-01 11:20:20,2019-01-01 11:25:23,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.0,1.0,37.5,0.003136,10,SW.JS.021.001,-1,49
10743,2019-01-01 11:20:20,2019-01-01 11:25:23,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.3,1.0,38.9,0.003224,10,SW.JS.021.001,-1,49
11009,2019-01-01 11:25:20,2019-01-01 11:30:31,20190101,,-100,11,217000000027,611000000666,1,0.0,0.0,0.0,0.0,23.3,1.9,44.3,0.003649,10,SW.JS.021.001,-1,50
11089,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000345,1,0.0,0.0,0.0,0.0,36.2,1.2,45.3,0.003845,10,SW.JS.021.001,-1,51
11147,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,19.0,1.9,36.8,0.003169,10,SW.JS.021.001,-1,51
11183,2019-01-01 11:30:20,2019-01-01 11:35:37,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.4,0.8,31.9,0.002703,10,SW.JS.021.001,-1,51
11519,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000439,1,0.0,0.0,0.0,0.0,36.2,1.0,38.3,0.003151,10,SW.JS.021.001,-1,52
11379,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000555,1,0.0,0.0,0.0,0.0,21.5,1.7,37.3,0.003022,10,SW.JS.021.001,-1,52
11403,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,25.5,0.9,25.4,0.002076,10,SW.JS.021.001,-1,52
11463,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,1.7,0.000148,10,SW.JS.021.001,-1,52
11464,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000734,2,,,,,31.4,0.0,2.0,0.000168,10,SW.JS.021.001,-1,52
11479,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000795,1,0.0,0.0,0.0,0.0,35.9,0.0,2.1,0.00018,10,SW.JS.021.001,-1,52
11480,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000795,2,,,,,31.9,0.0,2.1,0.000177,10,SW.JS.021.001,-1,52
11509,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000838,1,0.0,0.0,0.0,0.0,28.8,0.4,12.0,0.0009939999999999,10,SW.JS.021.001,-1,52
11510,2019-01-01 11:35:20,2019-01-01 11:40:44,20190101,,-100,11,217000000027,611000000838,2,,,,,32.5,0.4,13.6,0.001129,10,SW.JS.021.001,-1,52
11587,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.1,1.1,43.1,0.0035479999999999,10,SW.JS.021.001,-1,53
11599,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000555,1,0.0,0.0,0.0,0.0,23.7,1.6,38.2,0.003155,10,SW.JS.021.001,-1,53
11623,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000593,1,0.0,0.0,0.0,0.0,27.2,0.6,18.5,0.001521,10,SW.JS.021.001,-1,53
11624,2019-01-01 11:40:20,2019-01-01 11:45:50,20190101,,-100,11,217000000027,611000000593,2,,,,,32.3,0.7,23.7,0.001948,10,SW.JS.021.001,-1,53
11819,2019-01-01 11:45:20,2019-01-01 11:50:56,20190101,,-100,11,217000000027,611000000555,1,0.0,0.0,0.0,0.0,23.2,1.8,43.9,0.003698,10,SW.JS.021.001,-1,54
12027,2019-01-01 11:50:20,2019-01-01 11:56:03,20190101,,-100,11,217000000027,611000000487,1,0.0,0.0,0.0,0.0,24.5,1.8,45.7,0.003826,10,SW.JS.021.001,-1,55
12071,2019-01-01 11:50:20,2019-01-01 11:56:03,20190101,,-100,11,217000000027,611000000606,1,0.0,0.0,0.0,0.0,17.6,3.2,56.9,0.004731,10,SW.JS.021.001,-1,55
12259,2019-01-01 11:55:20,2019-01-01 12:01:10,20190101,,-100,11,217000000027,611000000555,1,0.0,0.0,0.0,0.0,17.5,3.1,54.5,0.004518,10,SW.JS.021.001,-1,56
12647,2019-01-01 12:05:20,2019-01-01 12:11:23,20190101,,-100,12,217000000027,611000000393,1,0.0,0.0,0.0,0.0,35.9,0.9,34.8,0.002857,10,SW.JS.021.001,-1,58
12769,2019-01-01 12:05:20,2019-01-01 12:11:23,20190101,,-100,12,217000000027,611000000666,1,0.0,0.0,0.0,0.0,36.0,1.0,39.2,0.003186,10,SW.JS.021.001,-1,58
12993,2019-01-01 12:10:20,2019-01-01 12:16:31,20190101,,-100,12,217000000027,611000000726,1,0.0,0.0,0.0,0.0,36.0,1.1,39.7,0.003312,10,SW.JS.021.001,-1,59
13127,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,35.9,0.9,33.9,0.002773,10,SW.JS.021.001,-1,60
13139,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,28.4,1.2,35.8,0.002921,10,SW.JS.021.001,-1,60
13163,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,22.4,0.8,20.0,0.001622,10,SW.JS.021.001,-1,60
13282,2019-01-01 12:15:20,2019-01-01 12:21:37,20190101,,-100,12,217000000027,611000000814,2,,,,,27.3,1.6,46.1,0.003767,10,SW.JS.021.001,-1,60
13347,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,24.5,1.6,39.7,0.0033299999999999,10,SW.JS.021.001,-1,61
13359,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,28.5,1.3,37.6,0.003179,10,SW.JS.021.001,-1,61
13383,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,26.9,1.3,36.2,0.003135,10,SW.JS.021.001,-1,61
13430,2019-01-01 12:20:20,2019-01-01 12:26:44,20190101,,-100,12,217000000027,611000000666,2,,,,,25.1,1.7,43.2,0.003739,10,SW.JS.021.001,-1,61
13579,2019-01-01 12:25:20,2019-01-01 12:31:51,20190101,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,13.4,3.0,40.7,0.003352,10,SW.JS.021.001,-1,62
13611,2019-01-01 12:25:20,2019-01-01 12:31:51,20190101,,-100,12,217000000027,611000000606,1,0.0,0.0,0.0,0.0,21.5,2.4,52.2,0.004279,10,SW.JS.021.001,-1,62
13787,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,26.5,1.4,38.2,0.0032259999999999,10,SW.JS.021.001,-1,63
13823,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,27.3,1.4,38.5,0.003221,10,SW.JS.021.001,-1,63
13869,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000666,1,0.0,0.0,0.0,0.0,36.4,1.3,47.9,0.0039159999999999,10,SW.JS.021.001,-1,63
13903,2019-01-01 12:30:20,2019-01-01 12:36:57,20190101,,-100,12,217000000027,611000000798,1,0.0,0.0,0.0,0.0,24.2,2.0,50.0,0.004128,10,SW.JS.021.001,-1,63
14007,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,20.5,1.7,36.6,0.002999,10,SW.JS.021.001,-1,64
14043,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.2,1.1,40.4,0.003346,10,SW.JS.021.001,-1,64
14104,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000734,2,,,,,31.5,0.0,1.7,0.000147,10,SW.JS.021.001,-1,64
14120,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000795,2,,,,,31.5,0.0,1.6,0.000136,10,SW.JS.021.001,-1,64
14150,2019-01-01 12:35:20,2019-01-01 12:42:05,20190101,,-100,12,217000000027,611000000838,2,,,,,33.5,0.2,7.5,0.000619,10,SW.JS.021.001,-1,64
14239,2019-01-01 12:40:20,2019-01-01 12:47:12,20190101,,-100,12,217000000027,611000000555,1,0.0,0.0,0.0,0.0,28.1,1.3,37.0,0.003117,10,SW.JS.021.001,-1,65
14263,2019-01-01 12:40:20,2019-01-01 12:47:12,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,28.9,1.2,36.3,0.003037,10,SW.JS.021.001,-1,65
14543,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,1.0,8.9e-05,10,SW.JS.021.001,-1,66
14559,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000795,1,0.0,0.0,0.0,0.0,36.1,0.0,2.4,0.000197,10,SW.JS.021.001,-1,66
14589,2019-01-01 12:45:20,2019-01-01 12:52:19,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,27.6,0.2,7.0,0.000571,10,SW.JS.021.001,-1,66
14667,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.1,1.0,39.7,0.003249,10,SW.JS.021.001,-1,67
14703,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,25.7,1.3,35.7,0.0028989999999999,10,SW.JS.021.001,-1,67
14750,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000666,2,,,,,27.2,1.7,47.0,0.003767,10,SW.JS.021.001,-1,67
14764,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000734,2,,,,,31.5,0.0,1.3,0.000106,10,SW.JS.021.001,-1,67
14780,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000795,2,,,,,31.5,0.0,1.2,9.7e-05,10,SW.JS.021.001,-1,67
14810,2019-01-01 12:50:20,2019-01-01 12:57:26,20190101,,-100,12,217000000027,611000000838,2,,,,,32.5,0.3,12.2,0.001003,10,SW.JS.021.001,-1,67
14923,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000593,1,0.0,0.0,0.0,0.0,36.5,1.0,37.1,0.003146,10,SW.JS.021.001,-1,68
14931,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000606,1,0.0,0.0,0.0,0.0,22.8,2.4,55.7,0.004767,10,SW.JS.021.001,-1,68
14983,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000734,1,0.0,0.0,0.0,0.0,36.0,0.0,0.0,7.000000000000001e-06,10,SW.JS.021.001,-1,68
14984,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000734,2,,,,,31.9,0.0,0.0,6e-06,10,SW.JS.021.001,-1,68
14999,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000795,1,0.0,0.0,0.0,0.0,36.0,0.0,1.5,0.000138,10,SW.JS.021.001,-1,68
15000,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000795,2,,,,,32.0,0.0,1.7,0.000151,10,SW.JS.021.001,-1,68
15029,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.3,13.4,0.001148,10,SW.JS.021.001,-1,68
15030,2019-01-01 12:55:20,2019-01-01 13:02:34,20190101,,-100,12,217000000027,611000000838,2,,,,,32.7,0.4,15.3,0.001313,10,SW.JS.021.001,-1,68
15081,2019-01-01 13:00:20,2019-01-01 13:07:42,20190101,,-100,13,217000000027,611000000430,1,0.0,0.0,0.0,0.0,14.9,3.5,52.3,0.0042439999999999,10,SW.JS.021.001,-1,69
15239,2019-01-01 13:00:20,2019-01-01 13:07:42,20190101,,-100,13,217000000027,611000000818,1,0.0,0.0,0.0,0.0,23.1,2.3,55.0,0.004545,10,SW.JS.021.001,-1,69
15265,2019-01-01 13:05:20,2019-01-01 13:12:49,20190101,,-100,13,217000000027,611000000339,1,0.0,0.0,0.0,0.0,22.8,2.4,55.1,0.004579,10,SW.JS.021.001,-1,70
15559,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.3,1.0,37.6,0.0031609999999999,10,SW.JS.021.001,-1,71
15560,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000555,2,,,,,32.3,1.2,41.9,0.003518,10,SW.JS.021.001,-1,71
15583,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,21.9,1.7,38.6,0.003234,10,SW.JS.021.001,-1,71
15643,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.6,0.0,0.3,2.7e-05,10,SW.JS.021.001,-1,71
15644,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000734,2,,,,,31.4,0.0,0.2,2.3e-05,10,SW.JS.021.001,-1,71
15659,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,35.8,0.0,2.2,0.000195,10,SW.JS.021.001,-1,71
15660,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000795,2,,,,,31.9,0.0,2.2,0.000198,10,SW.JS.021.001,-1,71
15689,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.1,0.5,18.1,0.001599,10,SW.JS.021.001,-1,71
15690,2019-01-01 13:10:20,2019-01-01 13:17:56,20190101,,-100,13,217000000027,611000000838,2,,,,,32.7,0.6,21.6,0.0019079999999999,10,SW.JS.021.001,-1,71
15779,2019-01-01 13:15:20,2019-01-01 13:23:03,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,28.5,1.1,31.9,0.002621,10,SW.JS.021.001,-1,72
16023,2019-01-01 13:20:20,2019-01-01 13:28:10,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,22.2,0.1,3.6,0.000302,10,SW.JS.021.001,-1,73
16149,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000345,1,0.0,0.0,0.0,0.0,36.2,1.6,58.9,0.004909,10,SW.JS.021.001,-1,74
16207,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.0,1.3,46.8,0.004021,10,SW.JS.021.001,-1,74
16219,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,24.2,1.7,41.6,0.00359,10,SW.JS.021.001,-1,74
16243,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,23.4,1.9,44.5,0.0038229999999999,10,SW.JS.021.001,-1,74
16251,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000606,1,0.0,0.0,0.0,0.0,24.9,2.3,57.6,0.0049759999999999,10,SW.JS.021.001,-1,74
16303,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.9,0.0,1.5,0.0001419999999999,10,SW.JS.021.001,-1,74
16304,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000734,2,,,,,31.7,0.0,1.5,0.0001409999999999,10,SW.JS.021.001,-1,74
16319,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,36.0,0.0,2.2,0.000207,10,SW.JS.021.001,-1,74
16320,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000795,2,,,,,32.0,0.0,2.2,0.000208,10,SW.JS.021.001,-1,74
16349,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,36.4,0.4,15.5,0.001467,10,SW.JS.021.001,-1,74
16350,2019-01-01 13:25:20,2019-01-01 13:33:17,20190101,,-100,13,217000000027,611000000838,2,,,,,32.5,0.5,17.8,0.001689,10,SW.JS.021.001,-1,74
16439,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,27.7,1.3,38.6,0.003198,10,SW.JS.021.001,-1,75
16440,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000555,2,,,,,32.5,1.3,42.3,0.003503,10,SW.JS.021.001,-1,75
16463,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,23.0,2.0,46.1,0.0038229999999999,10,SW.JS.021.001,-1,75
16513,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000726,1,0.0,0.0,0.0,0.0,36.4,1.5,58.0,0.004576,10,SW.JS.021.001,-1,75
16524,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000734,2,,,,,31.5,0.0,0.0,7.000000000000001e-06,10,SW.JS.021.001,-1,75
16540,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000795,2,,,,,32.0,0.2,7.5,0.000575,10,SW.JS.021.001,-1,75
16570,2019-01-01 13:30:20,2019-01-01 13:38:25,20190101,,-100,13,217000000027,611000000838,2,,,,,32.7,0.6,19.7,0.0014939999999999,10,SW.JS.021.001,-1,75
16647,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,36.0,1.2,45.5,0.003783,10,SW.JS.021.001,-1,76
16659,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,26.2,1.1,29.2,0.002428,10,SW.JS.021.001,-1,76
16660,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000555,2,,,,,32.3,1.0,33.1,0.002757,10,SW.JS.021.001,-1,76
16683,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000593,1,0.0,0.0,0.0,0.0,29.1,1.4,43.5,0.003638,10,SW.JS.021.001,-1,76
16730,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000666,2,,,,,25.7,1.9,50.8,0.004278,10,SW.JS.021.001,-1,76
16743,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.8,0.0,0.6,5.8e-05,10,SW.JS.021.001,-1,76
16744,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000734,2,,,,,31.4,0.0,0.7,5.9e-05,10,SW.JS.021.001,-1,76
16759,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000795,1,0.0,0.0,0.0,0.0,36.0,0.1,4.2,0.000364,10,SW.JS.021.001,-1,76
16760,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000795,2,,,,,31.5,0.1,4.8,0.000416,10,SW.JS.021.001,-1,76
16789,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000838,1,0.0,0.0,0.0,0.0,26.5,0.7,20.2,0.001694,10,SW.JS.021.001,-1,76
16790,2019-01-01 13:35:20,2019-01-01 13:43:32,20190101,,-100,13,217000000027,611000000838,2,,,,,32.5,0.7,23.1,0.0019379999999999,10,SW.JS.021.001,-1,76
16879,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,24.0,1.3,32.4,0.002648,10,SW.JS.021.001,-1,77
16963,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000734,1,0.0,0.0,0.0,0.0,19.0,0.0,0.3,2.7e-05,10,SW.JS.021.001,-1,77
16964,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000734,2,,,,,31.5,0.0,0.4,3.2e-05,10,SW.JS.021.001,-1,77
16980,2019-01-01 13:40:20,2019-01-01 13:48:40,20190101,,-100,13,217000000027,611000000795,2,,,,,32.0,0.1,3.2,0.000258,10,SW.JS.021.001,-1,77
17099,2019-01-01 13:45:20,2019-01-01 13:53:48,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.1,0.9,32.9,0.0027949999999999,10,SW.JS.021.001,-1,78
17305,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000487,1,0.0,0.0,0.0,0.0,21.8,1.6,36.2,0.00316,10,SW.JS.021.001,-1,79
17317,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.1,0.9,34.3,0.003085,10,SW.JS.021.001,-1,79
17431,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000810,1,0.0,0.0,0.0,0.0,31.9,1.4,46.7,0.008182,10,SW.JS.021.001,-1,79
17432,2019-01-01 13:50:20,2019-01-01 13:58:55,20190101,,-100,13,217000000027,611000000810,2,,,,,32.0,1.4,46.8,0.008206,10,SW.JS.021.001,-1,79
17463,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000339,1,0.0,0.0,0.0,0.0,20.1,2.0,40.5,0.003346,10,SW.JS.021.001,-1,80
17537,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000555,1,0.0,0.0,0.0,0.0,36.0,0.8,31.9,0.0024579999999999,10,SW.JS.021.001,-1,80
17653,2019-01-01 13:55:20,2019-01-01 13:59:10,20190101,,-100,13,217000000027,611000000815,1,0.0,0.0,0.0,0.0,28.0,0.3,9.0,0.00069,10,SW.JS.021.001,-1,80
17737,2019-01-01 14:00:20,2019-01-01 14:04:17,20190101,,-100,14,217000000027,611000000474,1,0.0,0.0,0.0,0.0,23.2,1.8,42.8,0.003653,10,SW.JS.021.001,-1,81
17757,2019-01-01 14:00:20,2019-01-01 14:04:17,20190101,,-100,14,217000000027,611000000555,1,0.0,0.0,0.0,0.0,14.4,2.1,30.7,0.002596,10,SW.JS.021.001,-1,81
18123,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000339,1,0.0,0.0,0.0,0.0,36.1,0.7,27.0,0.002273,10,SW.JS.021.001,-1,83
18337,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000439,1,0.0,0.0,0.0,0.0,27.4,0.2,6.3,0.000556,10,SW.JS.021.001,-1,83
18267,2019-01-01 14:10:20,2019-01-01 14:14:33,20190101,,-100,14,217000000027,611000000666,1,0.0,0.0,0.0,0.0,24.1,1.7,41.3,0.003614,10,SW.JS.021.001,-1,83
18441,2019-01-01 14:15:20,2019-01-01 14:19:41,20190101,,-100,14,217000000027,611000000593,1,0.0,0.0,0.0,0.0,26.2,0.6,17.9,0.001507,10,SW.JS.021.001,-1,84
18449,2019-01-01 14:15:20,2019-01-01 14:19:41,20190101,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,24.0,1.9,46.5,0.003817,10,SW.JS.021.001,-1,84
18625,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000487,1,0.0,0.0,0.0,0.0,26.2,1.2,32.1,0.002726,10,SW.JS.021.001,-1,85
18637,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000555,1,0.0,0.0,0.0,0.0,25.8,1.1,28.4,0.002426,10,SW.JS.021.001,-1,85
18669,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000606,1,0.0,0.0,0.0,0.0,22.3,1.9,43.5,0.003578,10,SW.JS.021.001,-1,85
18721,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000734,1,0.0,0.0,0.0,0.0,35.6,0.0,0.2,1.8e-05,10,SW.JS.021.001,-1,85
18722,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000734,2,,,,,31.7,0.0,0.2,1.6e-05,10,SW.JS.021.001,-1,85
18737,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000795,1,0.0,0.0,0.0,0.0,35.7,0.1,4.6,0.000383,10,SW.JS.021.001,-1,85
18738,2019-01-01 14:20:20,2019-01-01 14:24:50,20190101,,-100,14,217000000027,611000000795,2,,,,,31.7,0.1,4.5,0.000367,10,SW.JS.021.001,-1,85
